Time [hour],Load [MWh],Actual_Load [MWh],Price [Euro/kWh],Actual_Price [Euro/kWh]
,predicted load,actual_load,predicted price,actual_price
3512,29052.465,29950,,
3513,30711.242,31060,,
3514,31257.867,31854,,
3515,31631.28,32758,,
3516,32347.352,33439,,
3517,32776.39,33000,,
3518,31855.744,32015,,
3519,30750.043,31727,,
3520,30799.43,31514,,
3521,30713.422,30988,,
3522,30169.406,30717,,
3523,30040.107,30176,,
3524,29522.453,29845,,
3525,29324.73,29234,,
3526,28758.953,27247,,
3527,26764.602,26025,,
3528,25934.197,24556,,
3529,24863.598,23534,,
3530,24209.25,23021,,
3531,23981.203,22747,,
3532,23913.713,22966,,
3533,24221.99,24377,,
3534,25611.201,25988,,
3535,27185.523,27751,,
3536,28775.805,29751,,
3537,30542.996,30960,,
3538,31226.344,31507,,
3539,31256.34,32336,,
3540,31956.895,32627,,
3541,31940.14,31798,,
3542,30713.693,30656,,
3543,29596.152,30242,,
3544,29536.703,29999,,
3545,29479.596,29635,,
3546,29175.586,29298,,
3547,28915.434,28893,,
3548,28577.344,28337,,
3549,28087.65,27810,,
3550,27674.71,26113,,
3551,26059.102,25158,,
3552,25409.867,23747,,
3553,24352.54,22652,,
3554,23596.883,22083,,
3555,23294.125,21665,,
3556,23100.844,21408,,
3557,22995.357,21377,,
3558,23043.523,21689,,
3559,23358.365,23370,,
3560,24888.973,25394,,
3561,26850.535,27033,,
3562,28247.795,27944,,
3563,28706.27,28550,,
3564,28937.219,28934,,
3565,29075.988,28599,,
3566,28502.793,27513,,
3567,27322.578,26856,,
3568,26848.545,26643,,
3569,26843.74,26595,,
3570,26925.793,26623,,
3571,27013.371,26585,,
3572,26987.938,26641,,
3573,27053.824,26957,,
3574,27385.59,25573,,
3575,25911.8,24028,,
3576,24559.297,22604,,
3577,23498.3,21501,,
3578,22767.684,20782,,
3579,22349.666,20414,,
3580,22191.262,20230,,
3581,22155.805,20048,,
3582,22093.156,19895,,
3583,22017.62,21074,,
3584,22966.297,22638,,
3585,24420.902,24199,,
3586,25836.777,25409,,
3587,26781.19,26299,,
3588,27338.79,27083,,
3589,27837.918,27306,,
3590,27790.992,26386,,
3591,26654.893,25834,,
3592,26166.045,25579,,
3593,26050.77,25720,,
3594,26304.285,25848,,
3595,26474.229,26195,,
3596,26819.77,26977,,
3597,27589.979,28078,,
3598,28642.088,26807,,
3599,26961.54,25012,,
3600,25232.39,23443,,
3601,24030.238,22317,,
3602,23300.45,21766,,
3603,23043.242,21533,,
3604,23018.053,22066,,
3605,23584.455,23898,,
3606,25341.578,25895,,
3607,27291.203,28160,,
3608,29366.562,30470,,
3609,31359.605,31915,,
3610,32138.176,32778,,
3611,32422.68,33789,,
3612,33223.844,34471,,
3613,33593.742,33925,,
3614,32509.797,33018,,
3615,31558.72,32796,,
3616,31688.137,32637,,
3617,31632.504,32216,,
3618,31184.29,31731,,
3619,30755.71,31192,,
3620,30299.762,30960,,
3621,30245.46,30413,,
3622,29707.406,28369,,
3623,27550.883,26982,,
3624,26585.95,25257,,
3625,25279.48,24057,,
3626,24506.922,23484,,
3627,24268.871,23230,,
3628,24248.695,23549,,
3629,24671.988,25090,,
3630,26225.746,26991,,
3631,28109.273,29014,,
3632,29951.102,30961,,
3633,31562.93,32292,,
3634,32323.977,33614,,
3635,33286.492,34629,,
3636,33915.234,35339,,
3637,34289.008,35013,,
3638,33463.508,34199,,
3639,32534.293,34012,,
3640,32681.65,33816,,
3641,32548.193,33214,,
3642,31873.46,32961,,
3643,31822.809,32028,,
3644,30785.557,31613,,
3645,30653.02,31000,,
3646,30116.094,28928,,
3647,27930.117,27475,,
3648,26924.93,25815,,
3649,25686.84,24668,,
3650,24965.535,24040,,
3651,24678.053,23675,,
3652,24555.41,23839,,
3653,24846.68,25312,,
3654,26360.24,27210,,
3655,28267.527,29450,,
3656,30384.617,31555,,
3657,32144.82,32799,,
3658,32693.988,33753,,
3659,33203.125,34952,,
3660,34242.043,35752,,
3661,34666.55,35288,,
3662,33602.277,34457,,
3663,32721.742,34263,,
3664,32877.375,34260,,
3665,32996.15,33593,,
3666,32145.715,33090,,
3667,31800.121,32492,,
3668,31290.75,32003,,
3669,30950.885,31270,,
3670,30270.367,29067,,
3671,27965.793,27649,,
3672,27048.21,25938,,
3673,25762.047,25019,,
3674,25267.117,24438,,
3675,25012.008,24111,,
3676,24904.39,24333,,
3677,25244.207,25706,,
3678,26671,27703,,
3679,28693.717,29790,,
3680,30620.254,32103,,
3681,32658.031,33426,,
3682,33234.17,34231,,
3683,33504.65,35401,,
3684,34574.453,36065,,
3685,34834.516,35295,,
3686,33435.203,34131,,
3687,32284.342,33889,,
3688,32538.34,33605,,
3689,32332.414,33014,,
3690,31716.527,32625,,
3691,31491.33,31858,,
3692,30722.203,31357,,
3693,30422.879,30713,,
3694,29871.383,28774,,
3695,27866.96,27437,,
3696,26948.918,25823,,
3697,25723.66,24647,,
3698,24955.71,24076,,
3699,24715.008,23817,,
3700,24687.387,23979,,
3701,24971.18,25310,,
3702,26335.945,27178,,
3703,28211.58,28890,,
3704,29720.158,30683,,
3705,31221.953,31743,,
3706,31742.734,32339,,
3707,31903.934,33183,,
3708,32635.643,33644,,
3709,32819.61,32930,,
3710,31647.754,32008,,
3711,30753.598,31629,,
3712,30682.047,31471,,
3713,30696.502,31015,,
3714,30225.71,30759,,
3715,30087.223,30234,,
3716,29576.973,29907,,
3717,29377.215,29416,,
3718,28946.781,27680,,
3719,27174.215,26761,,
3720,26602.508,25404,,
3721,25551.096,24175,,
3722,24659.846,23399,,
3723,24193.307,22916,,
3724,23958.854,22601,,
3725,23825.06,22575,,
3726,23899.06,22805,,
3727,24168.758,24234,,
3728,25526.504,26039,,
3729,27283.523,27745,,
3730,28787.043,28606,,
3731,29194.906,29131,,
3732,29347.342,29717,,
3733,29755.516,29536,,
3734,29299.098,28777,,
3735,28401.766,28135,,
3736,27868.441,27863,,
3737,27780.074,27782,,
3738,27828.266,27706,,
3739,27809.035,27647,,
3740,27778.727,27499,,
3741,27640.41,27484,,
3742,27660.117,26171,,
3743,26300.5,24571,,
3744,24915.986,22989,,
3745,23726.85,21753,,
3746,22899.846,21102,,
3747,22549.582,20610,,
3748,22316.934,20432,,
3749,22282.781,20247,,
3750,22225.387,20144,,
3751,22191.736,21369,,
3752,23200.3,23117,,
3753,24836.65,24886,,
3754,26463.316,26244,,
3755,27522.312,27287,,
3756,28187.676,28190,,
3757,28771.168,28568,,
3758,28835.031,27817,,
3759,27777.422,27346,,
3760,27348.756,27106,,
3761,27234.436,27186,,
3762,27426.883,27167,,
3763,27436.582,27334,,
3764,27623.422,27864,,
3765,28179.059,28787,,
3766,29106.059,27507,,
3767,27418.54,25734,,
3768,25725.76,24063,,
3769,24438.75,22821,,
3770,23621.879,22422,,
3771,23512.408,22274,,
3772,23580.125,22655,,
3773,24030.664,24566,,
3774,25886.223,26659,,
3775,27952.605,28934,,
3776,30027.418,31220,,
3777,31972.129,32912,,
3778,33027.402,33966,,
3779,33458.285,35128,,
3780,34370.71,35974,,
3781,34864.76,35695,,
3782,34017.883,34931,,
3783,33131.883,34727,,
3784,33245.27,34588,,
3785,33185.797,34033,,
3786,32538.781,33598,,
3787,32239.688,32927,,
3788,31600.883,32441,,
3789,31293.283,31842,,
3790,30780.164,29741,,
3791,28506.867,28102,,
3792,27326.465,26622,,
3793,26302.209,25350,,
3794,25450.98,24723,,
3795,25173.158,24283,,
3796,24987.957,24385,,
3797,25236.2,25889,,
3798,26822.615,27791,,
3799,28751.178,29620,,
3800,30370.81,31672,,
3801,32159.201,32984,,
3802,32857.25,33980,,
3803,33405.047,35312,,
3804,34598.996,36108,,
3805,34947.164,35874,,
3806,34179.168,35290,,
3807,33509.152,35053,,
3808,33493.117,34920,,
3809,33450.266,34348,,
3810,32776.145,33973,,
3811,32564.943,33148,,
3812,31700.672,32783,,
3813,31612.121,32252,,
3814,31141.79,30338,,
3815,29030.773,28744,,
3816,27844.172,26986,,
3817,26496.65,25573,,
3818,25544.393,24939,,
3819,25302.062,24604,,
3820,25238.434,24769,,
3821,25554.352,26291,,
3822,27171.021,28317,,
3823,29235.48,30223,,
3824,30915.084,32467,,
3825,32893.676,34186,,
3826,34016.19,34766,,
3827,33821.516,35920,,
3828,34968.664,36749,,
3829,35431.008,36247,,
3830,34318.047,35386,,
3831,33433.492,35116,,
3832,33517.055,34700,,
3833,33126.617,33769,,
3834,32127.848,33201,,
3835,31839.277,32654,,
3836,31436.074,32364,,
3837,31332.117,31547,,
3838,30463.76,29372,,
3839,28191.465,27835,,
3840,27150.371,26279,,
3841,26038.393,25211,,
3842,25390.967,24607,,
3843,25117.838,24271,,
3844,25012.547,24489,,
3845,25357.922,26063,,
3846,27006.059,28021,,
3847,28978.223,30054,,
3848,30819.754,32218,,
3849,32672.406,33632,,
3850,33424.156,34291,,
3851,33479.03,35463,,
3852,34617.43,35885,,
3853,34561.246,35460,,
3854,33743.832,34622,,
3855,32846.637,34305,,
3856,32847.47,33978,,
3857,32602.742,33144,,
3858,31695.29,32577,,
3859,31352.25,31803,,
3860,30661.03,31437,,
3861,30544.621,30787,,
3862,29938.389,28782,,
3863,27848.393,27489,,
3864,26994.266,25967,,
3865,25856.596,24785,,
3866,25068.348,24091,,
3867,24706.287,23796,,
3868,24648.426,24104,,
3869,25080.598,25620,,
3870,26645.48,27384,,
